OBJECTID,Province,Abbreviation,DailyTotals,SummaryDate,TotalCases,TotalRecovered,DailyRecovered,TotalDeaths,DailyDeaths,TotalTested,DailyTested,TotalActive,DailyActive
229,ONTARIO,ON,0,2020/02/10 12:00:00+00,3,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0
230,NWT,NT,0,2020/02/10 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
231,YUKON,YT,0,2020/02/10 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
232,NOVA SCOTIA,NS,0,2020/02/10 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
233,NL,NL,0,2020/02/10 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
234,NEW BRUNSWICK,NB,0,2020/02/10 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
235,MANITOBA,MB,0,2020/02/10 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
236,BC,BC,0,2020/02/10 12:00:00+00,4,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0
237,ALBERTA,AB,0,2020/02/10 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
238,NUNAVUT,NU,0,2020/02/10 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
239,ONTARIO,ON,0,2020/02/11 12:00:00+00,3,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0
240,YUKON,YT,0,2020/02/11 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
241,SASKATCHEWAN,SK,0,2020/02/11 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
242,REPATRIATED,RC,0,2020/02/11 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
243,QUEBEC,QC,0,2020/02/11 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
244,PEI,PE,0,2020/02/11 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
245,NWT,NT,0,2020/02/11 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
246,NUNAVUT,NU,0,2020/02/11 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
247,NEW BRUNSWICK,NB,0,2020/02/11 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
248,MANITOBA,MB,0,2020/02/11 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
249,BC,BC,0,2020/02/11 12:00:00+00,4,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0
250,ALBERTA,AB,0,2020/02/11 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
251,NOVA SCOTIA,NS,0,2020/02/11 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
252,NL,NL,0,2020/02/11 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
253,PEI,PE,0,2020/02/12 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
254,ONTARIO,ON,0,2020/02/12 12:00:00+00,3,1.0,1.0,0,0.0,0.0,0.0,2.0,
255,YUKON,YT,0,2020/02/12 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
256,SASKATCHEWAN,SK,0,2020/02/12 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
257,REPATRIATED,RC,0,2020/02/12 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
258,NWT,NT,0,2020/02/12 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
259,QUEBEC,QC,0,2020/02/12 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
260,NOVA SCOTIA,NS,0,2020/02/12 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
261,NEW BRUNSWICK,NB,0,2020/02/12 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
262,MANITOBA,MB,0,2020/02/12 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
263,NUNAVUT,NU,0,2020/02/12 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
264,BC,BC,0,2020/02/12 12:00:00+00,4,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0
265,ALBERTA,AB,0,2020/02/12 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
266,NL,NL,0,2020/02/12 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
267,YUKON,YT,0,2020/02/13 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
268,SASKATCHEWAN,SK,0,2020/02/13 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
269,REPATRIATED,RC,0,2020/02/13 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
270,QUEBEC,QC,0,2020/02/13 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
271,PEI,PE,0,2020/02/13 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
272,ONTARIO,ON,0,2020/02/13 12:00:00+00,3,1.0,0.0,0,0.0,0.0,0.0,2.0,0.0
273,NWT,NT,0,2020/02/13 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
274,NUNAVUT,NU,0,2020/02/13 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
275,NOVA SCOTIA,NS,0,2020/02/13 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
276,NL,NL,0,2020/02/13 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
277,NEW BRUNSWICK,NB,0,2020/02/13 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
278,MANITOBA,MB,0,2020/02/13 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
279,BC,BC,0,2020/02/13 12:00:00+00,4,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0
280,ALBERTA,AB,0,2020/02/13 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
281,YUKON,YT,0,2020/02/14 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
282,SASKATCHEWAN,SK,0,2020/02/14 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
283,REPATRIATED,RC,0,2020/02/14 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
284,QUEBEC,QC,0,2020/02/14 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
285,PEI,PE,0,2020/02/14 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
286,ONTARIO,ON,0,2020/02/14 12:00:00+00,3,1.0,0.0,0,0.0,0.0,0.0,2.0,0.0
287,NWT,NT,0,2020/02/14 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
288,NUNAVUT,NU,0,2020/02/14 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
289,NOVA SCOTIA,NS,0,2020/02/14 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
290,NL,NL,0,2020/02/14 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
291,NEW BRUNSWICK,NB,0,2020/02/14 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
292,MANITOBA,MB,0,2020/02/14 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
293,BC,BC,1,2020/02/14 12:00:00+00,5,0.0,0.0,0,0.0,0.0,0.0,5.0,1.0
294,ALBERTA,AB,0,2020/02/14 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
295,YUKON,YT,0,2020/02/15 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
296,SASKATCHEWAN,SK,0,2020/02/15 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
297,REPATRIATED,RC,0,2020/02/15 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
298,QUEBEC,QC,0,2020/02/15 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
299,PEI,PE,0,2020/02/15 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
300,ONTARIO,ON,0,2020/02/15 12:00:00+00,3,1.0,0.0,0,0.0,0.0,0.0,2.0,0.0
301,NWT,NT,0,2020/02/15 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
302,NUNAVUT,NU,0,2020/02/15 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
303,NOVA SCOTIA,NS,0,2020/02/15 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
304,NL,NL,0,2020/02/15 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
305,NEW BRUNSWICK,NB,0,2020/02/15 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
306,MANITOBA,MB,0,2020/02/15 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
307,BC,BC,0,2020/02/15 12:00:00+00,5,0.0,0.0,0,0.0,0.0,0.0,5.0,0.0
308,ALBERTA,AB,0,2020/02/15 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
309,SASKATCHEWAN,SK,0,2020/02/16 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
310,REPATRIATED,RC,0,2020/02/16 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
311,QUEBEC,QC,0,2020/02/16 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
312,PEI,PE,0,2020/02/16 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
313,ONTARIO,ON,0,2020/02/16 12:00:00+00,3,1.0,0.0,0,0.0,0.0,0.0,2.0,0.0
314,NWT,NT,0,2020/02/16 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
315,YUKON,YT,0,2020/02/16 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
316,NOVA SCOTIA,NS,0,2020/02/16 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
317,NL,NL,0,2020/02/16 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
318,NEW BRUNSWICK,NB,0,2020/02/16 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
319,MANITOBA,MB,0,2020/02/16 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
320,BC,BC,0,2020/02/16 12:00:00+00,5,0.0,0.0,0,0.0,0.0,0.0,5.0,0.0
321,ALBERTA,AB,0,2020/02/16 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
322,NUNAVUT,NU,0,2020/02/16 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
323,YUKON,YT,0,2020/02/17 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
324,SASKATCHEWAN,SK,0,2020/02/17 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
325,REPATRIATED,RC,0,2020/02/17 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
326,QUEBEC,QC,0,2020/02/17 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
327,PEI,PE,0,2020/02/17 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
328,ONTARIO,ON,0,2020/02/17 12:00:00+00,3,1.0,0.0,0,0.0,0.0,0.0,2.0,0.0
329,NWT,NT,0,2020/02/17 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
330,NUNAVUT,NU,0,2020/02/17 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
331,NOVA SCOTIA,NS,0,2020/02/17 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
332,NL,NL,0,2020/02/17 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
333,NEW BRUNSWICK,NB,0,2020/02/17 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
334,MANITOBA,MB,0,2020/02/17 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
335,BC,BC,0,2020/02/17 12:00:00+00,5,0.0,0.0,0,0.0,0.0,0.0,5.0,0.0
336,ALBERTA,AB,0,2020/02/17 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
337,SASKATCHEWAN,SK,0,2020/02/18 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
338,REPATRIATED,RC,0,2020/02/18 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
339,QUEBEC,QC,0,2020/02/18 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
340,PEI,PE,0,2020/02/18 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
341,ONTARIO,ON,0,2020/02/18 12:00:00+00,3,1.0,0.0,0,0.0,0.0,0.0,2.0,0.0
342,NWT,NT,0,2020/02/18 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
343,YUKON,YT,0,2020/02/18 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
344,NOVA SCOTIA,NS,0,2020/02/18 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
345,NL,NL,0,2020/02/18 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
346,NEW BRUNSWICK,NB,0,2020/02/18 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
347,MANITOBA,MB,0,2020/02/18 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
348,BC,BC,0,2020/02/18 12:00:00+00,5,0.0,0.0,0,0.0,0.0,0.0,5.0,0.0
349,ALBERTA,AB,0,2020/02/18 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
350,NUNAVUT,NU,0,2020/02/18 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
351,SASKATCHEWAN,SK,0,2020/02/19 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
352,REPATRIATED,RC,0,2020/02/19 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
353,QUEBEC,QC,0,2020/02/19 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
354,PEI,PE,0,2020/02/19 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
355,ONTARIO,ON,0,2020/02/19 12:00:00+00,3,1.0,0.0,0,0.0,0.0,0.0,2.0,0.0
356,NWT,NT,0,2020/02/19 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
357,YUKON,YT,0,2020/02/19 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
358,NOVA SCOTIA,NS,0,2020/02/19 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
359,NL,NL,0,2020/02/19 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
360,NEW BRUNSWICK,NB,0,2020/02/19 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
361,MANITOBA,MB,0,2020/02/19 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
362,BC,BC,0,2020/02/19 12:00:00+00,5,1.0,1.0,0,0.0,0.0,0.0,4.0,
363,ALBERTA,AB,0,2020/02/19 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
364,NUNAVUT,NU,0,2020/02/19 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
365,ONTARIO,ON,0,2020/02/20 12:00:00+00,3,2.0,1.0,0,0.0,0.0,0.0,1.0,
366,YUKON,YT,0,2020/02/20 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
367,SASKATCHEWAN,SK,0,2020/02/20 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
368,REPATRIATED,RC,0,2020/02/20 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
369,QUEBEC,QC,0,2020/02/20 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
370,PEI,PE,0,2020/02/20 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
371,NWT,NT,0,2020/02/20 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
372,NUNAVUT,NU,0,2020/02/20 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
373,NEW BRUNSWICK,NB,0,2020/02/20 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
374,MANITOBA,MB,0,2020/02/20 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
375,BC,BC,1,2020/02/20 12:00:00+00,6,1.0,0.0,0,0.0,0.0,0.0,5.0,1.0
376,ALBERTA,AB,0,2020/02/20 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
377,NOVA SCOTIA,NS,0,2020/02/20 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
378,NL,NL,0,2020/02/20 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
379,ONTARIO,ON,0,2020/02/21 12:00:00+00,3,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0
380,PEI,PE,0,2020/02/21 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
381,QUEBEC,QC,0,2020/02/21 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
382,YUKON,YT,0,2020/02/21 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
383,SASKATCHEWAN,SK,0,2020/02/21 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
384,NWT,NT,0,2020/02/21 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
385,REPATRIATED,RC,0,2020/02/21 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
386,NOVA SCOTIA,NS,0,2020/02/21 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
387,ALBERTA,AB,0,2020/02/21 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
388,NL,NL,0,2020/02/21 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
389,MANITOBA,MB,0,2020/02/21 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
390,NUNAVUT,NU,0,2020/02/21 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
391,BC,BC,0,2020/02/21 12:00:00+00,6,1.0,0.0,0,0.0,0.0,0.0,5.0,0.0
392,NEW BRUNSWICK,NB,0,2020/02/21 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
393,ONTARIO,ON,0,2020/02/22 12:00:00+00,3,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0
394,YUKON,YT,0,2020/02/22 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
395,SASKATCHEWAN,SK,0,2020/02/22 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
396,REPATRIATED,RC,0,2020/02/22 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
397,QUEBEC,QC,0,2020/02/22 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
398,NWT,NT,0,2020/02/22 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
399,PEI,PE,0,2020/02/22 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
400,NOVA SCOTIA,NS,0,2020/02/22 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
401,NEW BRUNSWICK,NB,0,2020/02/22 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
402,MANITOBA,MB,0,2020/02/22 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
403,BC,BC,0,2020/02/22 12:00:00+00,6,1.0,0.0,0,0.0,0.0,0.0,5.0,0.0
404,ALBERTA,AB,0,2020/02/22 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
405,NUNAVUT,NU,0,2020/02/22 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
406,NL,NL,0,2020/02/22 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
407,PEI,PE,0,2020/02/23 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
408,ONTARIO,ON,1,2020/02/23 12:00:00+00,4,3.0,0.0,0,0.0,0.0,0.0,1.0,1.0
409,SASKATCHEWAN,SK,0,2020/02/23 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
410,REPATRIATED,RC,0,2020/02/23 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
411,QUEBEC,QC,0,2020/02/23 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
412,NWT,NT,0,2020/02/23 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
413,YUKON,YT,0,2020/02/23 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
414,NOVA SCOTIA,NS,0,2020/02/23 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
415,NEW BRUNSWICK,NB,0,2020/02/23 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
416,MANITOBA,MB,0,2020/02/23 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
417,BC,BC,0,2020/02/23 12:00:00+00,6,1.0,0.0,0,0.0,0.0,0.0,5.0,0.0
418,ALBERTA,AB,0,2020/02/23 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
419,NL,NL,0,2020/02/23 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
420,NUNAVUT,NU,0,2020/02/23 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
421,QUEBEC,QC,0,2020/02/24 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
422,PEI,PE,0,2020/02/24 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
423,REPATRIATED,RC,0,2020/02/24 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
424,SASKATCHEWAN,SK,0,2020/02/24 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
425,YUKON,YT,0,2020/02/24 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
426,NWT,NT,0,2020/02/24 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
427,ONTARIO,ON,0,2020/02/24 12:00:00+00,4,3.0,0.0,0,0.0,0.0,0.0,1.0,0.0
428,NOVA SCOTIA,NS,0,2020/02/24 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
429,NL,NL,0,2020/02/24 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
430,MANITOBA,MB,0,2020/02/24 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
431,NEW BRUNSWICK,NB,0,2020/02/24 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
432,ALBERTA,AB,0,2020/02/24 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
433,BC,BC,1,2020/02/24 12:00:00+00,7,1.0,0.0,0,0.0,0.0,0.0,6.0,1.0
434,NUNAVUT,NU,0,2020/02/24 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
435,QUEBEC,QC,0,2020/02/25 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
436,PEI,PE,0,2020/02/25 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
437,ONTARIO,ON,0,2020/02/25 12:00:00+00,4,3.0,0.0,0,0.0,0.0,0.0,1.0,0.0
438,YUKON,YT,0,2020/02/25 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
439,SASKATCHEWAN,SK,0,2020/02/25 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
440,REPATRIATED,RC,0,2020/02/25 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
441,NWT,NT,0,2020/02/25 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
442,NUNAVUT,NU,0,2020/02/25 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
443,MANITOBA,MB,0,2020/02/25 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
444,BC,BC,0,2020/02/25 12:00:00+00,7,4.0,3.0,0,0.0,0.0,0.0,3.0,-3.0
445,ALBERTA,AB,0,2020/02/25 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
446,NOVA SCOTIA,NS,0,2020/02/25 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
447,NL,NL,0,2020/02/25 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
448,NEW BRUNSWICK,NB,0,2020/02/25 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
449,YUKON,YT,0,2020/02/26 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
450,NWT,NT,0,2020/02/26 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
451,SASKATCHEWAN,SK,0,2020/02/26 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
452,REPATRIATED,RC,0,2020/02/26 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
453,QUEBEC,QC,0,2020/02/26 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
454,PEI,PE,0,2020/02/26 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
455,ONTARIO,ON,1,2020/02/26 12:00:00+00,5,3.0,0.0,0,0.0,0.0,0.0,2.0,1.0
456,NOVA SCOTIA,NS,0,2020/02/26 12:00:00+00,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
